time,use [kW],Dishwasher [kW],Furnace [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen [kW],Barn [kW],Microwave [kW],Living room [kW],temperature,humidity,windSpeed,dayofweek
2016-01-08 06:00:00,55.0129,0.00285,28.46205,3.02762,7.33427,0.4179,0.78607,0.03247,1.81392,0.25157,0.09735,17.91,0.8,5.74,4
2016-01-08 07:00:00,67.34633,0.00805,42.25815,3.06125,7.32583,0.40515,0.75848,0.03357,1.94692,0.25135,0.0972,20.13,0.78,4.65,4
2016-01-08 08:00:00,53.12677,0.00432,28.2982,3.29132,7.34063,0.41142,0.77565,0.03137,1.96927,0.25262,0.09753,25.1,0.74,4.34,4
2016-01-08 09:00:00,60.65605,0.00228,34.27583,3.05363,7.34985,0.41198,0.77375,0.02748,1.80235,0.24313,0.09657,30.96,0.66,5.34,4
2016-01-08 10:00:00,82.82362,0.00468,55.3455,3.02385,7.40637,0.411,0.76097,0.02952,1.94392,0.24003,0.09608,35.15,0.6,6.44,4
2016-01-08 11:00:00,51.97585,0.00227,24.43565,3.04915,7.4643,0.41725,0.7816,0.03282,2.10517,0.23982,0.09602,36.82,0.6,5.88,4
2016-01-08 12:00:00,81.65105,0.00982,35.59658,2.95398,7.46023,0.40122,0.74503,6.52752,1.9619,0.2401,11.84573,38.42,0.59,5.99,4
2016-01-08 13:00:00,46.61637,0.62925,7.35293,2.93738,7.3553,0.40732,1.08197,0.02033,1.61893,0.24003,18.25163,38.62,0.6,6.44,4
2016-01-08 14:00:00,72.23093,34.30892,15.05003,2.95785,7.1703,0.38982,0.73768,0.05753,1.6822,0.24032,0.08017,38.09,0.62,6.29,4
2016-01-08 15:00:00,60.44683,27.57823,12.33322,2.98442,7.14713,0.3936,0.74518,0.04957,1.6599,0.24047,0.0818,36.92,0.66,5.37,4
2016-01-08 16:00:00,47.24417,0.0095,28.21882,2.96023,7.15025,0.3974,0.75307,0.03948,1.66787,0.2407,0.08512,35.93,0.7,5.09,4
2016-01-08 17:00:00,37.28295,0.00328,11.7659,2.93532,7.16847,0.4043,0.7726,0.02943,1.66272,0.24043,0.08577,35.38,0.72,4.95,4
2016-01-08 18:00:00,43.00958,0.0046,17.37932,2.93563,7.1407,3.84852,0.76682,1.39365,1.65183,3.00412,0.08922,35.14,0.74,5.29,4
2016-01-08 19:00:00,67.13742,0.0017,18.73238,2.93812,0.5099,4.87792,1.41762,0.0547,30.35522,0.24088,0.08173,35.17,0.75,4.48,4
2016-01-08 20:00:00,96.38207,0.00678,43.502,3.27057,4.20727,0.41335,0.99642,0.0552,29.1659,0.24102,0.06102,35.38,0.75,2.96,4
2016-01-08 21:00:00,82.285,0.00297,27.07903,5.41178,1.99177,0.41827,1.6416,0.05548,29.29833,0.2397,0.06892,35.07,0.75,3.0,4
2016-01-08 22:00:00,82.88925,0.0072,46.99293,5.4969,0.29728,0.40707,0.75553,0.05702,16.55338,0.24002,0.07727,34.8,0.76,4.03,4
2016-01-08 23:00:00,61.5297,0.00257,21.2915,5.54767,6.26602,0.4067,1.28078,0.02993,2.8507,0.24002,10.96557,34.83,0.78,4.85,4
2016-01-09 00:00:00,49.03438,0.00387,27.66083,5.49643,1.82462,0.4103,0.7651,0.04523,1.98243,0.23982,0.09637,34.65,0.8,4.09,5
2016-01-09 01:00:00,43.56177,0.00315,24.63763,5.53972,0.30737,0.41182,0.77517,0.04913,2.23407,0.24003,0.09652,34.58,0.81,3.86,5
2016-01-09 02:00:00,49.56723,0.00263,11.8611,7.0963,6.98355,0.55223,1.51155,6.33268,2.26468,0.23998,0.09863,34.51,0.83,4.25,5
2016-01-09 03:00:00,51.00938,0.00352,10.83658,28.04143,0.71207,1.46212,0.76777,0.06545,2.24168,0.24,0.09768,34.44,0.83,4.22,5
2016-01-09 04:00:00,52.03623,0.00443,18.59062,8.57588,3.23775,0.43248,0.76867,0.04463,2.08995,0.23997,0.09055,34.55,0.84,3.54,5
2016-01-09 05:00:00,44.31618,0.00362,20.9613,2.5466,4.25865,5.0525,0.77105,0.03983,1.83168,0.24003,0.09823,34.66,0.84,2.96,5
2016-01-09 06:00:00,41.59545,0.00345,23.09532,2.5438,0.30802,3.44503,0.78402,0.0505,1.83443,0.23998,0.09878,34.84,0.85,3.29,5
2016-01-09 07:00:00,45.33545,0.00432,25.11217,2.54103,4.66008,0.44362,0.78865,0.04222,1.98982,0.24,0.09952,35.73,0.84,3.25,5
2016-01-09 08:00:00,39.02402,0.00255,20.66337,2.54258,2.58083,0.44172,0.78947,0.043,1.83922,0.23997,0.09872,37.25,0.81,3.36,5
2016-01-09 09:00:00,43.80742,0.00388,28.32147,2.54018,0.31172,0.44215,0.78622,0.05125,1.97928,0.24,0.09912,39.23,0.76,4.51,5
2016-01-09 10:00:00,45.80352,0.00418,23.50257,2.54195,6.07535,0.4384,0.77645,0.03655,1.83418,0.23995,0.09835,40.63,0.73,5.13,5
2016-01-09 11:00:00,48.43833,0.00335,32.04095,2.53942,0.964,0.43942,0.77753,0.04678,1.82862,0.24,0.09808,41.75,0.7,4.38,5
2016-01-09 12:00:00,66.47935,0.00408,41.82192,2.50073,1.51363,0.43908,0.76742,3.3718,1.74823,0.23992,2.85902,42.34,0.69,5.51,5
2016-01-09 13:00:00,68.96793,0.00342,24.67132,2.43093,6.84228,0.4312,1.35782,2.36167,1.64383,0.24002,18.60627,42.54,0.69,4.23,5
2016-01-09 14:00:00,55.78952,0.00592,23.55617,2.4384,0.34547,0.40668,0.76467,0.04935,1.604,1.12755,20.02638,41.85,0.71,3.78,5
2016-01-09 15:00:00,47.9026,0.00615,23.3504,2.43555,2.87227,6.27907,0.75935,0.04688,1.65648,0.24007,0.71767,40.13,0.75,4.0,5
2016-01-09 16:00:00,35.71667,0.00273,17.27342,2.43648,4.17713,2.2552,0.77428,0.03807,1.65618,0.23998,0.08635,39.29,0.77,3.68,5
2016-01-09 17:00:00,29.9441,0.00493,18.93325,2.43482,0.30555,0.4059,1.06942,0.05192,2.56908,0.24002,0.0912,38.62,0.8,5.16,5
2016-01-09 18:00:00,58.41645,0.0059,25.45358,2.4296,4.34222,0.40865,1.19197,0.04667,17.27892,0.2397,0.0719,37.98,0.82,4.12,5
2016-01-09 19:00:00,39.54452,0.00078,11.223,2.4314,2.96258,0.41207,1.64173,1.35905,11.0675,3.94342,0.07692,37.81,0.83,4.61,5
2016-01-09 20:00:00,57.37793,0.00738,30.40423,5.7203,0.34235,0.40675,0.76912,0.05805,10.75667,0.23977,0.08712,37.59,0.84,5.23,5
2016-01-09 21:00:00,75.28933,0.00382,20.69132,4.9376,6.69843,0.41112,0.77587,0.04778,26.05775,0.2399,0.27038,37.32,0.86,4.24,5
2016-01-09 22:00:00,107.20707,0.00393,29.15893,5.64378,0.50015,0.41352,0.77503,0.06705,22.45688,0.24302,5.82808,37.41,0.86,4.4,5
2016-01-09 23:00:00,107.54307,0.00232,19.64487,4.95185,1.72638,0.41252,0.77355,0.07558,23.39983,0.23967,5.99178,37.5,0.87,5.23,5
2016-01-10 00:00:00,109.8624,0.00557,28.19017,4.98765,5.59055,3.21358,0.7593,0.05597,4.6454,2.03962,9.24017,37.69,0.88,5.03,6
2016-01-10 01:00:00,69.63555,0.00303,13.88753,5.02493,0.7023,6.15418,0.76912,0.05175,2.63517,0.24,20.0404,37.69,0.89,4.79,6
2016-01-10 02:00:00,82.45303,0.0009,9.47307,23.66478,7.18685,0.4093,0.77748,6.28553,2.17263,0.24343,8.53385,38.21,0.88,6.71,6
2016-01-10 03:00:00,43.67905,0.00048,5.05898,26.0763,1.56323,0.4049,0.78465,0.05355,2.10345,0.24,0.09715,38.92,0.88,6.54,6
2016-01-10 04:00:00,48.708,0.00165,7.11452,26.2174,0.30428,0.40507,0.7854,0.06068,1.95942,0.2407,0.09238,39.63,0.89,6.17,6
2016-01-10 05:00:00,48.09298,0.00408,17.39325,9.858,7.2076,0.41367,0.78175,0.03427,2.08277,0.24,0.097,40.64,0.9,6.7,6
2016-01-10 06:00:00,39.58787,0.00322,21.27243,2.55015,1.86683,0.41695,0.7856,0.04523,1.80145,0.23995,0.09768,43.19,0.9,8.4,6
2016-01-10 07:00:00,40.62743,0.00347,25.8719,2.54027,0.30623,0.4119,0.78223,0.04943,1.80575,0.24,0.09895,46.71,0.89,9.73,6
2016-01-10 08:00:00,44.63673,0.0029,23.07403,2.5378,4.7285,0.41527,0.78838,0.03768,1.8174,0.23998,0.09897,48.91,0.9,6.06,6
2016-01-10 09:00:00,40.721,0.00167,20.19267,2.5352,4.35185,0.41788,0.7938,0.03855,2.10597,0.24,0.09882,50.09,0.91,3.14,6
2016-01-10 10:00:00,44.19233,0.0058,28.74573,2.54475,0.30303,0.40677,0.77248,0.05313,1.95503,0.23997,0.09822,51.19,0.91,4.27,6
2016-01-10 11:00:00,45.31897,0.00295,27.91818,2.53425,1.63912,0.41772,0.78647,0.0469,1.81133,0.24,0.09845,53.08,0.91,6.58,6
2016-01-10 12:00:00,64.24742,0.0037,35.69168,2.50722,6.89892,2.20793,0.7898,0.03827,1.90052,0.2399,0.09462,54.05,0.92,7.62,6
2016-01-10 13:00:00,66.0357,0.0089,37.46492,2.48023,0.65058,7.34865,0.745,4.31603,1.7089,0.23985,0.09198,55.42,0.92,10.19,6
2016-01-10 14:00:00,115.23208,0.00408,18.57047,2.46765,2.78905,1.01935,0.76717,0.11593,1.67702,0.64693,11.56267,55.16,0.89,10.83,6
2016-01-10 15:00:00,84.28232,26.26157,13.9295,3.13772,7.30932,0.3892,1.3294,0.05355,2.82648,1.10727,4.66948,52.52,0.86,10.83,6
2016-01-10 16:00:00,85.59167,25.44005,16.17578,2.43573,6.50103,0.39187,0.74067,0.05608,24.49087,0.23988,0.064,50.07,0.87,6.89,6
2016-01-10 17:00:00,76.67713,7.69422,19.70362,3.0888,14.89763,0.398,0.74133,0.05915,14.46782,0.23943,0.07565,48.05,0.85,7.83,6
2016-01-10 18:00:00,55.2662,0.00302,16.66593,2.42077,11.07418,0.40417,1.0463,1.59823,2.12355,0.23998,0.0968,46.85,0.84,8.24,6
2016-01-10 19:00:00,48.81975,0.00332,15.42493,2.4287,0.60033,0.40928,0.76382,4.11815,3.97253,1.11173,1.95395,44.02,0.79,9.12,6
2016-01-10 20:00:00,46.46965,0.00312,12.20793,2.80933,0.34788,0.61597,0.75542,0.05013,2.0315,0.24,6.21063,42.8,0.72,14.33,6
2016-01-10 21:00:00,74.31575,0.00172,9.0003,6.12647,4.48015,0.40512,0.75613,0.04818,2.66097,0.2365,4.75413,39.71,0.65,15.5,6
2016-01-10 22:00:00,87.46948,0.00155,15.4842,8.8439,1.43528,0.40718,0.7582,0.05123,2.38748,0.2376,0.97595,37.85,0.6,12.53,6
2016-01-10 23:00:00,176.22132,0.00228,10.35957,9.60122,5.14485,0.39865,0.7446,0.03398,2.72525,0.23863,20.06855,36.38,0.57,13.23,6
2016-01-11 00:00:00,88.29032,0.0012,9.07402,8.05518,3.47817,0.4079,0.75903,0.04397,2.24347,0.23755,19.94107,34.88,0.53,13.81,0
2016-01-11 01:00:00,145.94407,1.0256,13.87485,2.69225,2.59682,6.99438,0.75767,6.51302,2.1034,0.23998,20.09912,32.55,0.52,13.19,0
2016-01-11 02:00:00,109.85423,25.02843,19.19558,14.98195,5.63767,5.26672,0.73372,0.06465,2.26673,1.66683,11.35495,30.51,0.49,15.7,0
2016-01-11 03:00:00,82.22337,24.86678,5.20337,20.36405,2.91142,0.39875,0.75045,0.0789,2.29332,0.23955,0.0956,29.24,0.48,13.84,0
2016-01-11 04:00:00,50.48312,0.01568,5.1229,2.54135,2.12205,0.41422,0.78283,0.04198,2.17217,0.24152,0.08777,28.48,0.47,10.52,0
2016-01-11 05:00:00,31.32342,0.01327,11.2521,2.54098,4.40087,0.4123,0.76965,0.03713,2.12353,0.24,0.09557,28.77,0.46,13.32,0
2016-01-11 06:00:00,33.67327,0.0164,15.92202,2.53793,1.22797,0.41483,0.78175,0.0444,2.12908,0.23997,0.09715,29.12,0.42,15.95,0
2016-01-11 07:00:00,51.96395,0.0098,33.78125,2.54268,2.94238,0.4039,0.7611,0.0467,2.12048,0.24,0.0972,29.23,0.4,15.39,0
2016-01-11 08:00:00,45.67688,0.017,23.50763,2.5316,4.1089,0.41735,0.78022,0.0376,2.10448,0.23995,0.09688,29.6,0.38,14.83,0
2016-01-11 09:00:00,55.563,0.01093,37.96187,2.53957,0.30267,0.40742,0.75668,0.05568,2.22473,0.24,0.09723,30.15,0.36,13.91,0
2016-01-11 10:00:00,68.64605,0.0216,43.13545,2.51167,3.8038,0.42288,0.78388,0.04473,2.32932,0.23987,0.09478,30.34,0.36,14.29,0
2016-01-11 11:00:00,67.84195,0.00797,48.4317,2.53973,3.03552,0.40407,0.7409,0.0451,2.30383,0.24,0.09533,30.18,0.35,14.94,0
2016-01-11 12:00:00,37.23217,0.00723,11.95958,2.47225,1.49137,0.40237,0.76082,3.36007,2.2331,0.2427,7.68693,29.25,0.37,14.26,0
2016-01-11 13:00:00,49.63735,0.0026,10.99825,6.24212,4.42733,0.40298,0.77235,2.33347,1.87303,0.24,20.22427,27.48,0.38,12.17,0
2016-01-11 14:00:00,89.9493,0.0035,41.06292,7.8617,0.92567,0.4142,0.77333,0.04195,1.82875,0.23997,20.1045,26.14,0.39,10.07,0
2016-01-11 15:00:00,92.66672,0.00833,43.91522,7.87967,3.19735,0.40193,0.74673,0.04505,1.8187,0.24,19.98925,25.18,0.4,9.57,0
2016-01-11 16:00:00,90.33797,0.00488,26.34798,7.70758,3.66312,3.12275,0.75273,0.04575,1.84005,7.10368,20.00082,24.02,0.42,9.37,0
2016-01-11 17:00:00,43.26923,0.00165,9.29703,7.66428,6.9106,7.37435,1.05803,3.49283,1.8532,0.24,3.53715,23.03,0.44,8.78,0
2016-01-11 18:00:00,75.53072,0.01065,35.01205,9.1732,13.35333,0.78095,0.7496,0.04568,1.8638,0.24,0.09327,22.03,0.46,6.18,0
2016-01-11 19:00:00,41.29822,0.00135,11.12642,9.77178,2.65952,0.40985,0.77473,0.0461,1.8703,0.23993,0.09532,20.95,0.51,4.85,0
2016-01-11 20:00:00,36.20892,0.01072,25.67208,6.39188,0.28732,0.39668,0.75022,0.06293,2.48025,0.24,0.09242,18.96,0.58,4.81,0
2016-01-11 21:00:00,69.36688,0.00508,41.0259,6.34713,0.29722,0.4073,0.75638,0.05172,1.71143,0.23973,0.09437,18.54,0.61,3.51,0
2016-01-11 22:00:00,70.43617,0.00623,45.15912,2.53422,5.88183,0.41108,0.76497,0.03808,3.09102,0.23995,0.09682,17.36,0.66,2.04,0
2016-01-11 23:00:00,68.26397,0.00375,39.86992,2.54047,1.72403,0.41465,1.08065,0.04518,2.48047,0.23992,4.0727,17.26,0.69,2.16,0
2016-01-12 00:00:00,94.6368,0.00342,30.85978,2.51663,8.27535,0.42547,0.77748,0.05325,3.02197,1.28188,2.02882,16.88,0.73,2.06,1
2016-01-12 01:00:00,104.08035,0.00898,49.47,2.53725,4.05963,0.42935,0.73358,0.05385,4.47525,0.23968,0.09545,16.76,0.73,3.33,1
2016-01-12 02:00:00,72.64675,0.00147,13.96593,4.1736,3.8502,0.4289,0.73647,6.29075,3.13462,2.0374,6.75222,16.47,0.75,2.63,1
2016-01-12 03:00:00,77.13383,0.00223,11.61025,9.15123,3.76652,0.43558,0.77092,0.04095,1.90693,2.04798,20.13305,17.68,0.72,4.06,1
2016-01-12 04:00:00,134.30882,32.63552,30.37243,8.1711,4.4818,0.41715,0.7293,0.07072,1.91052,0.24085,17.08747,18.55,0.69,3.29,1
2016-01-12 05:00:00,84.5858,40.5204,25.86537,2.54967,3.72472,0.42233,0.73592,0.07067,1.80053,0.24,0.10002,22.88,0.56,6.02,1
2016-01-12 06:00:00,51.48463,0.04913,32.57722,2.54173,2.79102,0.43788,0.77102,0.04668,2.09227,0.23997,0.09893,25.83,0.48,7.37,1
2016-01-12 07:00:00,57.82632,0.00965,39.50418,2.54545,2.85793,0.4374,0.7682,0.0471,1.9557,0.24,0.09873,28.3,0.45,9.05,1
2016-01-12 08:00:00,51.06197,0.01257,31.7889,2.53965,3.2563,0.4436,0.77737,0.0472,1.81308,0.23995,0.09915,30.85,0.44,10.09,1
2016-01-12 09:00:00,61.51267,0.01158,41.0982,2.53612,2.7109,1.58032,0.76718,0.04518,1.95325,0.24,0.09657,32.31,0.45,9.63,1
2016-01-12 10:00:00,82.11807,0.01205,55.18707,2.52903,2.25215,7.3437,0.7572,0.045,2.00945,0.24,0.09627,33.54,0.49,9.53,1
2016-01-12 11:00:00,62.01405,0.01365,38.33538,2.52938,2.25927,4.43947,0.75905,0.04437,2.19202,0.23982,0.09515,33.14,0.61,7.98,1
2016-01-12 12:00:00,71.06172,0.00677,23.4927,2.46437,2.88805,0.42748,0.74362,7.51133,1.93187,3.87767,14.30333,31.59,0.79,5.29,1
2016-01-12 13:00:00,47.33302,0.00122,9.06258,2.43498,4.31582,0.42715,1.05575,0.02938,1.57218,1.11333,20.14883,30.46,0.9,1.72,1
2016-01-12 14:00:00,44.82298,0.00857,31.71202,5.83978,3.42442,0.4029,0.75157,0.04647,1.62788,0.23998,0.62898,30.22,0.9,0.65,1
2016-01-12 15:00:00,42.461,0.00572,27.22282,2.42875,2.94607,0.4067,0.76658,0.04222,1.64418,0.24,0.08223,29.84,0.88,1.69,1
2016-01-12 16:00:00,31.11107,0.00173,16.17507,2.43037,3.06857,0.41132,0.78197,0.03758,1.65847,0.24032,0.07942,28.64,0.88,2.86,1
2016-01-12 17:00:00,54.00392,0.01267,36.64297,2.4473,1.90037,0.39892,0.74787,0.05628,1.64717,2.06503,5.70058,27.61,0.86,3.24,1
2016-01-12 18:00:00,23.3033,0.00378,12.44513,4.07862,3.47547,0.4075,0.77352,1.57498,1.66273,0.23995,0.24395,26.47,0.84,4.79,1
2016-01-12 19:00:00,38.12932,0.00417,17.3715,8.0389,3.4162,0.40857,0.77793,0.04277,1.66062,0.24,0.09208,25.34,0.8,10.38,1
2016-01-12 20:00:00,60.54195,0.00497,33.30205,7.7784,3.47142,0.4251,0.79985,0.04563,1.70888,0.23995,0.09283,24.4,0.71,13.11,1
2016-01-12 21:00:00,59.73797,0.0039,32.04637,9.0768,2.77767,0.42692,0.80593,0.04508,1.899,0.23995,0.09548,23.57,0.62,12.2,1
2016-01-12 22:00:00,69.52018,0.00217,26.5474,25.16312,1.15415,0.41385,0.79277,0.04908,3.22243,0.24068,0.09637,22.84,0.58,12.69,1
2016-01-12 23:00:00,90.8619,0.0044,33.22352,39.99423,2.95147,0.40262,0.77,0.05567,2.68202,0.24598,0.09655,22.81,0.57,13.46,1
2016-01-13 00:00:00,62.0205,0.00202,23.30027,8.31643,4.02805,0.4173,0.78253,0.0444,2.09812,0.2414,0.10197,22.73,0.57,14.13,2
2016-01-13 01:00:00,68.05485,0.00185,25.97932,23.58612,2.89247,0.41547,0.7939,0.03963,2.0837,0.23973,0.09765,22.79,0.55,15.64,2
2016-01-13 02:00:00,53.51918,0.001,9.82165,25.36718,1.22158,6.89493,0.78578,0.05927,2.10255,0.23997,0.09943,21.94,0.6,13.32,2
2016-01-13 03:00:00,75.24628,0.0054,22.05645,16.23808,3.4196,3.63078,1.06725,0.05775,1.9765,2.00107,0.09595,21.68,0.59,13.53,2
2016-01-13 04:00:00,67.04453,0.0028,29.78002,2.5388,3.34412,0.41245,0.77318,0.04107,2.12732,0.24035,0.09183,22.03,0.55,14.62,2
2016-01-13 05:00:00,51.36712,0.00337,31.24038,2.53495,2.73317,0.416,0.78217,0.04263,1.94283,0.23992,0.09833,22.87,0.51,17.66,2
2016-01-13 06:00:00,60.6418,0.00697,41.30397,2.54507,2.25818,0.41103,0.76352,0.04915,2.09455,0.25303,0.09893,23.06,0.49,17.91,2
2016-01-13 07:00:00,53.6237,0.0054,34.00197,2.53878,1.7084,0.41285,0.77405,0.04895,1.95838,0.25165,0.09847,24.04,0.44,19.33,2
2016-01-13 08:00:00,52.46258,0.0039,33.09053,2.53445,2.13083,0.41888,0.78597,0.0458,1.97615,0.25382,0.09833,24.71,0.44,18.04,2
2016-01-13 09:00:00,62.24345,0.00468,40.82527,2.5312,2.74548,0.41462,0.77292,0.04618,1.94702,0.25147,0.09733,24.24,0.44,17.89,2
2016-01-13 10:00:00,85.14805,0.00352,59.56813,2.52638,3.19163,0.41195,0.75568,0.03758,2.37517,0.24717,0.09527,24.24,0.43,15.51,2
2016-01-13 11:00:00,76.9655,0.00598,53.2693,2.52872,2.79637,0.40887,0.75227,0.04212,2.53337,0.24875,0.09575,22.82,0.46,12.24,2
2016-01-13 12:00:00,92.70482,0.0122,41.5832,2.47325,3.72283,0.39622,0.73572,6.00827,1.62183,0.24785,16.56883,21.03,0.48,9.01,2
2016-01-13 13:00:00,107.47458,36.10068,33.12295,2.43678,7.01052,0.3827,1.11075,0.06233,1.6125,0.25772,7.61143,19.62,0.5,8.4,2
2016-01-13 14:00:00,70.88385,27.30742,26.78713,2.38203,6.68833,0.39987,1.47033,0.0482,1.61777,0.24812,0.08992,19.35,0.52,6.73,2
2016-01-13 15:00:00,75.93408,15.68217,39.8013,2.3951,13.24963,0.39237,0.72307,0.05653,1.61213,0.24653,0.08937,18.29,0.54,6.17,2
2016-01-13 16:00:00,32.88395,0.00838,32.72915,2.39453,0.29482,0.39917,0.75032,0.05455,1.62923,0.25022,0.091,17.78,0.57,5.45,2
2016-01-13 17:00:00,34.26793,0.01025,31.83557,2.3907,0.2967,0.39893,0.75212,0.05063,1.60852,0.24743,0.0893,17.55,0.61,4.63,2
2016-01-13 18:00:00,16.52825,0.01017,21.0263,2.39703,1.44745,0.36475,1.19138,0.0508,1.63435,0.25232,0.09013,16.53,0.65,3.97,2
2016-01-13 19:00:00,21.41697,0.01368,17.83323,2.39447,5.50453,0.25992,0.75507,1.68262,1.61272,0.25067,0.08958,15.22,0.68,3.84,2
2016-01-13 20:00:00,40.13245,0.00897,29.0387,8.56277,0.28257,2.01803,0.73998,0.06408,1.59328,0.2469,0.08785,15.05,0.69,4.56,2
2016-01-13 21:00:00,95.925,0.00973,44.27242,25.39652,4.74213,7.04708,0.73867,0.0566,1.61272,0.24478,0.0895,15.54,0.68,4.84,2
2016-01-13 22:00:00,83.95165,0.00557,48.35938,14.6069,1.58513,2.32947,0.7626,0.05,3.21055,0.2481,0.09418,16.26,0.66,3.99,2
2016-01-13 23:00:00,82.8415,0.0045,46.54717,9.68955,2.47465,0.26982,0.7681,0.04233,2.1933,0.24827,6.24818,17.02,0.64,4.67,2
2016-01-14 00:00:00,88.93263,0.00453,51.39488,2.52317,2.86573,0.277,1.06938,0.05363,2.5667,0.24673,0.57237,17.5,0.65,5.39,3
2016-01-14 01:00:00,77.89113,0.00352,34.26363,2.51383,3.54622,0.39897,0.78335,2.99363,2.60177,2.04742,2.50425,17.78,0.66,5.44,3
2016-01-14 02:00:00,75.85068,0.0087,24.88485,27.10882,3.53118,0.39673,0.7594,3.66043,2.21942,0.79682,0.09613,17.94,0.69,5.94,3
2016-01-14 03:00:00,40.29648,0.00353,14.07543,5.89645,2.426,0.40213,0.76002,0.04192,1.78095,0.25753,0.0855,18.54,0.7,6.2,3
2016-01-14 04:00:00,44.48995,0.00935,28.62423,2.67603,1.5074,0.39318,0.74062,0.05313,1.90798,0.24692,0.09538,20.26,0.66,7.25,3
2016-01-14 05:00:00,40.83425,0.002,22.52287,2.64887,2.44748,0.41475,0.78183,0.04113,1.7895,0.2514,0.09637,22.62,0.59,8.14,3
2016-01-14 06:00:00,65.99085,0.00768,46.05688,2.66567,2.84825,0.4072,0.76192,0.04525,1.9342,0.25118,0.09682,24.88,0.55,9.72,3
2016-01-14 07:00:00,49.76373,0.00432,30.95083,2.6596,2.8435,0.40972,0.77845,0.04305,1.7941,0.25308,0.09765,26.57,0.52,7.24,3
2016-01-14 08:00:00,51.88022,0.00355,32.84868,2.64692,2.83578,0.41222,0.77078,0.04257,1.7846,0.25005,0.0955,28.54,0.49,8.49,3
2016-01-14 09:00:00,66.58503,0.00852,47.61925,2.66423,2.4156,0.39837,0.74213,0.0467,1.90892,0.24725,0.09585,29.1,0.49,9.3,3
2016-01-14 10:00:00,74.25718,0.00482,51.29227,2.64803,1.65888,3.79078,0.76202,0.04452,1.91845,0.24852,0.09667,28.7,0.5,7.48,3
2016-01-14 11:00:00,73.07428,0.00452,35.20727,2.65647,1.78253,7.29637,0.75563,4.57127,2.03112,0.24747,5.67657,27.53,0.54,5.28,3
2016-01-14 12:00:00,86.6698,0.006,24.41687,2.60165,3.3964,4.01933,0.74197,5.57112,1.61885,0.24327,19.91373,25.47,0.62,5.01,3
2016-01-14 13:00:00,84.89548,25.49235,27.13383,2.57483,4.0748,0.38402,1.49713,0.06767,1.58793,1.12498,9.90462,25.21,0.63,3.48,3
2016-01-14 14:00:00,50.11187,25.1509,19.62023,2.56068,2.68885,0.39508,0.75835,0.06065,1.63267,0.25,0.08998,24.22,0.68,3.29,3
2016-01-14 15:00:00,47.91803,13.72137,36.19002,2.58055,0.89467,0.38157,1.02788,0.07233,4.5197,0.2509,0.09257,23.73,0.7,3.5,3
2016-01-14 16:00:00,16.08965,0.01565,9.71162,2.93315,3.04982,0.47282,0.77767,0.03845,10.755,0.25708,0.09263,24.48,0.72,2.22,3
2016-01-14 17:00:00,58.15577,0.0225,57.16988,7.6709,3.4365,0.37745,0.71607,0.07163,1.6021,0.24905,0.08915,25.27,0.74,2.44,3
2016-01-14 18:00:00,37.19437,0.0169,24.98615,7.8958,1.57268,0.3858,0.7449,0.0568,1.6009,0.24877,0.08927,25.62,0.74,4.21,3
2016-01-14 19:00:00,29.55592,0.01293,23.85152,2.73787,4.83237,0.39323,0.74828,1.4607,1.59845,2.05943,0.08925,25.78,0.75,1.75,3
2016-01-14 20:00:00,29.52618,0.00258,14.08962,7.51255,3.09877,0.39597,0.76923,0.03953,1.6101,0.24862,0.09068,25.32,0.76,1.62,3
2016-01-14 21:00:00,75.13473,0.00658,51.2506,7.37582,1.50608,0.40218,0.75398,0.04863,1.66728,0.24812,0.09055,24.35,0.78,0.96,3
2016-01-14 22:00:00,66.98817,0.0046,38.8079,7.54853,4.09825,0.4095,0.76667,0.03912,2.8006,0.24505,0.09478,23.21,0.81,1.69,3
2016-01-14 23:00:00,68.2452,0.00223,30.79843,4.9387,0.36258,0.41188,0.77553,0.04407,2.15445,1.99915,10.04637,23.72,0.81,1.7,3
2016-01-15 00:00:00,86.54012,0.00803,42.96555,17.81788,5.27182,0.39727,0.74613,2.92127,2.01332,0.24243,0.75988,25.3,0.79,0.66,4
2016-01-15 01:00:00,68.89137,0.0056,32.39048,22.22763,0.76052,0.40852,0.77488,0.05333,2.20147,0.24773,0.09607,26.34,0.78,1.02,4
2016-01-15 02:00:00,45.91097,0.00245,12.92632,10.6869,4.40517,0.40172,0.76963,0.03508,2.05493,0.2567,0.08563,27.64,0.75,1.72,4
2016-01-15 03:00:00,61.47608,0.0048,19.72818,2.53663,2.59192,0.40005,1.20023,0.04765,1.93638,2.0365,0.0941,29.85,0.71,2.89,4
2016-01-15 04:00:00,62.01545,0.01017,26.76908,2.53515,2.61302,0.40695,0.7704,0.04967,2.08653,0.24838,0.09632,32.97,0.65,2.24,4
2016-01-15 05:00:00,49.19892,0.03123,28.86828,2.53845,3.71605,0.4094,0.77578,0.04175,1.94667,0.25102,0.09833,36.01,0.61,1.34,4
2016-01-15 06:00:00,43.48127,0.03118,27.472,2.54018,1.10675,0.41072,0.77897,0.04747,1.94705,0.25353,0.09835,38.16,0.59,2.35,4
2016-01-15 07:00:00,45.96075,0.0363,23.96715,2.53125,4.37077,0.41505,0.79305,0.0401,2.0903,0.25192,0.09873,39.97,0.58,3.11,4
