time_hour,use [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Barn [kW],Microwave [kW],Living room [kW],temperature,windSpeed,dayofweek
2016-03-10 21:00:00,34.7838,0.00065,1.21828,4.01563,22.03677,3.34665,1.1915,0.77558,0.03538,0.00967,1.83817,0.23528,0.08023,47.59,6.81,3
2016-03-10 22:00:00,34.378,0.00045,1.21953,4.63883,22.09778,2.66405,0.4134,0.77452,0.036,0.00928,2.18912,0.24352,0.09152,48.46,10.02,3
2016-03-10 23:00:00,40.3584,0.00027,1.21997,4.65892,10.80233,4.20758,0.42668,1.11668,0.0296,0.00667,3.34573,3.03462,11.50935,47.5,8.17,3
2016-03-11 00:00:00,15.78105,0.00035,1.20735,4.66092,2.51428,3.1836,0.43983,0.77305,0.03223,0.00163,2.25208,0.24895,0.46677,46.44,5.86,4
2016-03-11 01:00:00,15.08443,0.00035,1.22085,4.68237,2.51968,2.64742,0.44387,0.7814,0.03373,0.00155,2.41263,0.25067,0.08992,45.29,7.79,4
2016-03-11 02:00:00,28.31325,0.00038,1.22418,4.40848,8.315,3.33515,0.43572,1.08673,0.04252,6.98095,2.13818,0.25108,0.09487,46.48,10.16,4
2016-03-11 03:00:00,33.38903,0.0007,2.40645,3.71195,16.0489,2.7278,5.33585,0.78018,0.0374,0.01087,1.98467,0.24845,0.09582,49.92,9.53,4
2016-03-11 04:00:00,18.41938,0.00015,1.22862,3.73397,2.49273,2.59937,4.9034,0.78357,0.03605,0.00207,2.2913,0.2486,0.09957,52.51,12.77,4
2016-03-11 05:00:00,13.86668,0.00032,1.22028,3.74152,2.48793,2.83435,0.42405,0.78292,0.03505,0.00157,1.99103,0.25005,0.09762,53.95,10.46,4
2016-03-11 06:00:00,13.99253,0.0003,1.22708,3.73738,2.48905,2.66267,0.42538,0.78613,0.0354,0.00152,2.28192,0.24802,0.09768,55.92,9.45,4
2016-03-11 07:00:00,15.44543,0.00037,1.23853,3.7661,2.50863,2.83052,0.4271,1.3811,0.03618,0.00157,2.90895,0.25203,0.09435,57.64,7.75,4
2016-03-11 08:00:00,13.73822,0.0004,1.24467,3.7825,2.49547,2.60305,0.4288,0.7951,0.03665,0.00142,2.00677,0.25052,0.09288,60.02,7.99,4
2016-03-11 09:00:00,14.03287,0.0004,1.22878,3.73873,2.4879,2.72463,0.42552,0.78682,0.0353,0.00162,2.26963,0.24412,0.08942,60.79,7.08,4
2016-03-11 10:00:00,13.78497,0.00037,1.22415,3.73273,2.48568,2.65562,0.42505,0.78392,0.03525,0.00148,2.10892,0.24017,0.09163,61.17,5.31,4
2016-03-11 11:00:00,13.40972,0.00042,1.21775,3.75488,2.437,2.52663,0.42138,0.77943,0.03563,0.00165,1.90647,0.24,0.08847,59.71,5.09,4
2016-03-11 12:00:00,34.30457,0.00053,2.45003,3.7354,2.37728,3.39557,0.4188,0.76767,0.03692,6.412,1.85615,0.24175,12.61247,57.62,2.84,4
2016-03-11 13:00:00,27.35855,0.00068,3.8568,3.7512,2.37,3.05782,4.20925,1.07133,0.16845,0.00273,1.85227,0.2397,6.77832,54.09,1.36,4
2016-03-11 14:00:00,24.8628,0.00117,4.98453,3.81572,2.36698,3.79417,5.97847,0.76988,0.03992,0.0032,1.86348,1.15423,0.09105,51.57,1.97,4
2016-03-11 15:00:00,14.80182,0.00047,1.21677,3.8846,2.37047,3.90815,0.41358,0.77812,0.03367,0.003,1.85537,0.2489,0.08873,49.53,2.93,4
2016-03-11 16:00:00,20.38198,0.00035,1.21285,3.88528,9.09692,2.76012,0.41195,0.77637,0.03928,0.00207,1.85908,0.24508,0.09263,48.76,3.39,4
2016-03-11 17:00:00,28.62138,0.00025,1.2195,3.94388,7.23243,3.18992,0.4109,0.77913,0.03677,1.01535,1.85142,3.03175,5.91008,48.96,3.68,4
2016-03-11 18:00:00,18.44412,0.00032,1.22248,3.90228,6.895,3.03785,0.41088,0.78065,0.03695,0.00252,1.83017,0.23953,0.08548,49.63,4.62,4
2016-03-11 19:00:00,60.55478,0.0302,44.23767,3.89132,6.48613,2.59838,0.3882,0.71683,0.04107,0.03342,1.80688,0.23897,0.08572,49.25,5.14,4
2016-03-11 20:00:00,36.9331,0.00132,1.22042,3.86483,17.79608,3.00075,6.754,0.77297,0.03692,0.01125,1.80463,0.23985,1.43008,48.48,6.85,4
2016-03-11 21:00:00,35.5188,0.0012,1.2159,3.8474,17.48182,2.649,7.3751,0.76923,0.0384,0.01153,1.80323,0.23795,0.08803,47.82,7.92,4
2016-03-11 22:00:00,15.41748,0.0006,2.39048,3.81505,2.43275,3.24043,0.43203,0.775,0.03603,0.0018,1.84057,0.2389,0.21383,46.58,8.92,4
2016-03-11 23:00:00,34.39598,0.00028,1.2064,3.74925,2.5046,2.74302,0.4124,1.06898,0.03033,0.0034,2.74627,0.23722,19.69383,44.42,8.28,4
2016-03-12 00:00:00,15.15247,0.00028,1.21508,4.24132,2.48493,3.49768,0.41892,0.77803,0.03043,0.00213,2.1459,0.26555,0.0722,42.44,7.48,5
2016-03-12 01:00:00,33.66827,0.00042,1.22445,4.67302,12.79295,2.867,1.56313,0.7795,0.0426,7.09883,2.28097,0.25958,0.08582,41.24,8.16,5
2016-03-12 02:00:00,38.48737,0.00053,1.24145,4.6753,24.45502,2.58707,2.05377,0.78457,0.03698,0.01235,2.2969,0.24747,0.09597,40.37,8.59,5
2016-03-12 03:00:00,22.21935,0.00037,1.22442,4.68492,9.52658,2.8819,0.62253,0.78003,0.03408,0.00555,2.11602,0.24842,0.09453,39.53,7.16,5
2016-03-12 04:00:00,14.812,0.00038,1.22727,4.69887,2.45382,2.39722,0.4543,0.78358,0.03582,0.00125,2.4135,0.24853,0.09747,38.65,6.86,5
2016-03-12 05:00:00,14.63733,0.00033,1.38073,4.23075,2.45322,2.65788,0.45592,0.79058,0.03553,0.00155,2.28412,0.24943,0.09728,38.34,7.14,5
2016-03-12 06:00:00,20.74382,0.00313,8.09022,4.01335,2.45368,2.43817,0.4498,0.78173,0.03682,0.00507,2.13098,0.24625,0.09462,38.4,7.01,5
2016-03-12 07:00:00,25.09317,0.00345,10.38083,6.0645,2.45127,2.4693,0.45178,0.77942,0.0369,0.00535,2.11482,0.23992,0.09563,38.54,8.19,5
2016-03-12 08:00:00,35.18408,0.00425,14.96125,11.63055,2.45073,2.55402,0.45352,0.77792,0.03608,0.00755,1.97203,0.24008,0.0961,38.86,7.62,5
2016-03-12 09:00:00,25.13327,0.0011,3.74583,12.56595,2.44333,2.34305,0.45675,0.79062,0.03497,0.00497,2.41,0.24022,0.09648,39.14,7.31,5
2016-03-12 10:00:00,42.2125,0.0075,20.1903,11.68507,2.44143,2.32608,2.4611,0.76322,0.03722,0.01068,1.95478,0.23997,0.09515,38.63,7.32,5
2016-03-12 11:00:00,44.25617,0.00815,17.8132,11.36052,2.3391,2.49918,7.22095,0.7642,0.03857,0.01235,1.87472,0.23918,0.08605,38.47,8.03,5
2016-03-12 12:00:00,48.56973,0.00675,15.17593,18.24032,2.33782,2.47877,0.45812,0.77387,0.03807,3.1828,1.84067,0.24388,3.79275,38.44,8.87,5
2016-03-12 13:00:00,45.51208,0.00375,9.38242,15.20815,2.33578,2.9408,0.42707,1.08273,0.03298,1.71435,1.83428,0.24697,10.3028,38.45,8.45,5
2016-03-12 14:00:00,40.84853,0.00872,17.0782,11.53562,5.87292,2.9793,0.41592,0.75402,0.03483,0.01508,1.82468,0.24435,0.0849,38.25,8.21,5
2016-03-12 15:00:00,59.54222,30.22708,8.75305,4.04343,6.08735,3.41432,0.39625,0.72587,0.03658,0.02947,2.07885,0.2453,3.50467,38.35,7.92,5
2016-03-12 16:00:00,46.88477,25.02115,5.46172,4.05077,3.03778,2.58283,0.39395,1.87578,0.03825,0.02255,2.4612,0.23882,1.69997,38.29,8.3,5
2016-03-12 17:00:00,23.15073,4.14665,1.20803,3.92777,2.42653,2.55958,0.4097,0.77592,0.03385,0.00607,1.81565,0.2394,5.60158,38.16,8.65,5
2016-03-12 18:00:00,14.67158,0.0165,2.42417,3.89425,2.42145,2.54885,0.41088,0.77707,0.03593,0.0015,1.82085,0.24067,0.07947,38.36,9.59,5
2016-03-12 19:00:00,17.85862,0.01657,1.2124,3.8837,2.41898,2.82158,4.52427,0.77605,0.03505,0.00202,1.83727,0.24512,0.08562,38.51,10.43,5
2016-03-12 20:00:00,20.54132,0.01605,1.20185,3.84927,2.3739,2.59983,7.54025,0.76687,0.03613,0.00305,1.82512,0.24367,0.08533,38.99,10.22,5
2016-03-12 21:00:00,14.72235,0.01688,1.20648,3.83072,2.35603,3.3243,0.75468,1.06842,0.03415,0.0024,1.81015,0.23803,0.0801,39.32,9.52,5
2016-03-12 22:00:00,17.19832,0.0167,1.20565,3.79642,2.3769,2.66002,0.75693,0.77432,0.035,0.00198,1.84467,0.23655,3.49318,39.59,9.19,5
2016-03-12 23:00:00,37.25218,0.01612,1.19227,3.73793,2.47328,3.13843,3.14387,0.76618,0.03107,0.00248,2.43592,0.24593,20.0687,39.92,8.99,5
2016-03-13 00:00:00,32.67172,0.00775,1.24933,3.71335,2.46902,4.45645,1.18462,0.76738,0.02823,0.00862,2.37892,15.99717,0.41088,40.33,9.5,6
2016-03-13 01:00:00,31.61012,0.0007,2.5557,3.72752,12.74833,3.06148,0.41877,0.77112,0.04373,5.70097,2.23877,0.24343,0.0996,41.13,10.35,6
2016-03-13 02:00:00,38.69935,0.00075,1.21798,3.93422,27.14998,2.56563,0.4119,0.77595,0.03662,0.0136,2.25445,0.2457,0.09257,42.52,10.48,6
2016-03-13 03:00:00,16.70718,0.0004,1.21433,4.69028,4.58215,2.46802,0.42347,0.78008,0.03707,0.00242,2.16303,0.24672,0.09922,43.94,10.37,6
2016-03-13 04:00:00,14.50943,0.00043,1.22058,4.70927,2.47497,2.39848,0.42613,0.78312,0.03587,0.00163,2.11912,0.24555,0.09428,45.36,10.5,6
2016-03-13 05:00:00,17.34565,0.00035,1.22617,4.71155,2.47722,2.34955,3.4882,0.78315,0.03607,0.00195,1.95038,0.23565,0.08542,46.81,10.23,6
2016-03-13 06:00:00,20.70417,0.00017,1.23023,4.70123,2.47758,2.74368,6.3018,0.78198,0.03528,0.00198,2.09785,0.23923,0.09313,47.92,10.25,6
2016-03-13 07:00:00,16.35125,0.00098,3.04705,4.51452,2.47483,2.62473,0.42235,0.78343,0.0354,0.00257,2.11182,0.23982,0.09375,48.85,10.35,6
2016-03-13 08:00:00,17.25275,0.00123,4.78275,3.7653,2.47287,2.57333,0.419,0.77787,0.03515,0.00275,2.09477,0.23817,0.08957,49.16,8.85,6
2016-03-13 09:00:00,22.33658,0.0036,9.90677,3.74637,2.4786,2.52305,0.41777,0.77232,0.03643,0.00643,2.1108,0.2435,0.09095,49.0,8.45,6
2016-03-13 10:00:00,24.4679,0.0042,9.59415,6.05003,2.47397,2.7863,0.4202,0.77427,0.03502,0.0068,1.98047,0.24712,0.09538,48.33,8.7,6
2016-03-13 11:00:00,67.06493,0.0064,10.785,24.70943,2.37592,3.19252,2.61212,0.78345,0.02958,2.40725,1.89563,0.2482,18.01943,47.65,8.61,6
2016-03-13 12:00:00,46.21933,0.00405,9.318,3.80033,2.37633,2.69845,1.6268,0.76402,0.03178,1.78435,1.83797,2.07592,19.90133,46.78,8.73,6
2016-03-13 13:00:00,50.65,0.00558,12.3888,3.79775,2.3735,5.95398,1.08875,0.75127,2.2006,0.01285,1.81597,0.24523,20.01572,46.0,7.99,6
2016-03-13 14:00:00,30.71035,0.00302,8.50742,3.85015,2.3688,6.8122,0.99953,1.62535,0.0273,2.2846,3.34402,0.24468,0.64328,45.03,8.17,6
2016-03-13 15:00:00,32.96622,0.00122,3.15063,3.83958,4.96723,6.56225,1.83697,0.75578,0.02423,0.00257,11.49447,0.24105,0.09023,44.23,7.01,6
